"Genotype";"Angle_Yr";"AUDPC_days_Yr";"AUDPC_GDD_Yr";"GDD50_Yr";"maxVar_Yr"
"G309";0.939779034885529;302.045485451501;16436.1128861875;1658.26704805333;21.4261613258179
"G310";0.0261350921273785;23.0823675607183;3764.24537046687;1639.77099365513;0.242351179645889
"G311";1.1814457015522;544.962152118168;21104.1810319606;1631.18371472;26.4261613258179
"G312";0.797381820582836;354.708588614712;12377.4192775931;1630.12707264557;18.2097886622374
"G313";0.289376486002672;93.9738015776778;4306.8106131078;1677.37835188208;6.86679293335767
"G314";0.218488149133297;106.67328800135;1450.26118878581;1630.87392785336;4.9688667724038
"G315";0.0862793309035924;26.1597595632351;2657.1214911492;1638.85620857956;1.70648500576704
"G316";0.0857223277571448;39.0115395347557;6682.85215443887;1750.88178983389;1.07117149698787
"G317";0.721445701552196;327.462152118168;10523.1654041333;1623.05871472;16.4261613258179
"G318";0.1075715412956;64.1147892612416;3289.90746364063;1631.00342667655;2.29691181997787
"G319";0.198208220699922;86.5960951793758;2270.4103034499;1642.6994710913;4.77699671188083
"G320";0.235381820582836;74.6085886147119;3969.07460154921;1678.87707264557;5.40978866223744
"G321";0.856765163725968;311.531936896584;10798.883665813;1658.89335227128;20.1121884695617
"G322";0.593112368218862;137.462152118168;7445.59476816674;1682.64204805333;13.9261613258179
"G323";0.160071541295601;60.3647892612415;3399.32767045519;1631.00342667655;3.54691181997787
"G325";0.405464447400154;224.019864004052;6429.80235925773;1605.96178355915;8.90660031721179
"G326";0.684403253971094;257.751016234986;8578.97399013126;1663.99350158664;16.5501225458986
"G327";0.311765106398993;151.229969635448;2225.67967794089;1636.46692509215;7.50802464372017
"G328";1.49930738844972;441.312458409874;8522.70803842634;1651.22717716306;36.6036562402329
"G329";0.848641952382603;350.150609740991;12410.8753282841;1636.22810095217;19.9300735275391
"G330";3.24311236821887;1256.21215211817;41670.5468592125;1331.35038138667;79.7594946591512
"G331";1.96811236821886;835.378818784834;31307.3331126644;1497.67538138667;46.4261613258179
"G332";1.49311236821886;624.128818784835;23767.3670109072;1606.85538138667;35.5928279924846
"G333";1.4114457015522;659.545485451501;25987.3925734548;1590.23538138667;33.0928279924846
"G334";0.410692648160826;47.4543539551969;1935.55934164646;1675.85474520497;8.47021685601021
"G335";0.600415588896443;248.472612373117;8852.78107629418;1653.09484712317;13.882130113606
"G336";1.35977903488553;561.628818784835;21780.9873981732;1639.30871472;31.4261613258179
"G337";1.16477903488553;349.545485451501;12506.6856121288;1639.30871472;28.0928279924846
"G338";0.879673777699653;352.051246153374;11723.8451325957;1628.79641252031;20.5458760830169
"G339";0.768112368218862;266.628818784834;11111.2729157174;1704.30871472;18.0928279924846
"G340";0.403112368218861;177.462152118168;6312.90695349194;1647.43371472;8.92616132581789
"G341";0.871445701552195;323.878818784835;8091.13564219967;1655.55871472;20.5928279924845
"G342";0.682415588896443;304.972612373117;11289.0889095053;1633.59484712317;15.8821301136061
"G343";0.351445701552195;124.128818784835;5663.23506819561;1679.93371472;8.09282799248455
"G344";0.808112368218862;369.295485451501;12151.9739718079;1671.80871472;18.0928279924846
"G345";0.318415588896442;167.972612373117;6318.53052394859;1633.59484712317;6.8821301136061
"G346";0.476765163725969;221.331936896583;6827.45320128246;1639.39335227128;11.1121884695617
"G347";0.323628113349984;163.711884412336;4444.69838823447;1624.96115623439;7.06480180266532
"G348";0.821250385303274;299.164238381395;7614.63297297277;1658.98525841739;19.9683427314537
"G349";0.0148483906833319;107.113228226089;7102.33814657613;1638.88552696361;-2.00397439290133
"G350";1.26977903488553;549.962152118168;20409.6581827835;1628.29038138667;29.7594946591512
"G351";1.36144570155219;597.045485451501;23981.3045162821;1606.80871472;31.4261613258179
"G352";0.948112368218862;333.712152118168;13949.6042701923;1650.14204805333;21.4261613258179
"G353";0.596445701552195;330.378818784835;9737.15797478799;1590.23538138667;13.0928279924845
"G354";0.780765163725968;379.531936896584;14076.0351910182;1639.39335227128;17.1121884695617
"G355";1.85811236821886;707.878818784835;25768.4475251342;1612.22538138667;44.7594946591512
"G356";0.896445701552195;435.795485451502;16202.2445023481;1655.55871472;20.5928279924846
"G357";0.156596264830956;37.4098508434224;6975.44548238729;1862.87805270418;4.14631738687707
"G358";0.871791779299814;343.40390482062;10079.6744064804;1643.96052890963;20.2230032881188
"G360";1.75477903488553;772.045485451501;26950.651123056;1585.98704805334;41.4261613258179
"G361";1.2114457015522;509.128818784835;17732.1807715225;1631.18371472;28.0928279924846
"G362";-0.118930079362238;-126.415650431681;1291.73666376292;1712.74350158664;-3.44987745410138
"G363";2.8564457015522;1116.21215211817;38394.0866771366;1410.44538138667;69.7594946591512
"G364";0.914779034885528;291.628818784835;13102.0648876684;1666.39204805334;21.4261613258179
"G365";1.0925715412956;433.114789261242;11616.4398849766;1618.81592667655;26.0469118199779
"G366";0.956445701552195;392.628818784835;13687.4593681968;1631.18371472;22.2594946591512
"G367";0.214779034885528;82.2121521181684;3595.95219667892;1671.80871472;4.09282799248455
"G368";-0.00171720310564428;-11.2955905913051;2837.05960735769;1641.84850898818;-0.334658130967195
"G369";2.72311236821887;999.128818784835;34688.2577502477;1443.75871472;66.4261613258179
"G370";0.165967430945574;24.1917416715527;1397.32939801965;1688.19369113113;2.65841346403737
"G371";0.221445701552195;96.7121521181686;5358.75164336991;1639.30871472;4.75949465915124
"G372";0.309468425460712;5.91570089405173;1536.81288137074;1661.43766032179;7.24235117964588
"G373";-0.0837496146967255;-97.7107616186044;1774.44738069884;1683.36025841739;-2.28165726854634
"G374";2.04477903488553;889.128818784834;30877.9565764348;1544.48038138667;48.9261613258179
"G375";3.02977903488553;1373.71215211817;48805.0516498538;1231.06204805333;73.0928279924846
"G376";0.376279330903592;96.2847595632351;5398.50232192427;1675.41870857956;8.95648500576708
"G377";1.66977903488553;646.628818784835;20722.0551354228;1611.41538138667;39.7594946591512
"G378";1.45977903488553;599.295485451501;17921.5224355784;1606.90204805333;34.7594946591512
"G379";2.6664457015522;1051.21215211817;37403.4320260886;1433.70204805334;64.7594946591513
"G380";1.1214457015522;383.712152118168;12761.1436698425;1623.10538138667;26.4261613258179
"G381";0.574307388449721;264.437458409875;8857.42219150037;1632.27217716306;12.8536562402329
"G382";0.742415588896444;261.472612373117;11946.522796231;1662.84484712317;16.8821301136061
"G383";0.403384383509921;106.51457509983;7220.4685756571;1649.43516890199;8.95911510623867
"G384";0.698112368218862;305.962152118168;9769.81126079926;1623.05871472;16.4261613258179
"G385";0.413376486002672;183.273801577678;7484.05879463108;1638.37835188208;9.66679293335769
"G386";0.453376486002672;188.773801577678;5181.72152036871;1677.37835188208;10.8667929333577
"G387";1.07977903488553;399.128818784835;17431.8112193878;1633.89204805333;24.7594946591512
"G388";0.408765163725968;125.331936896584;6662.56379022336;1668.64335227128;9.11218846956175
"G389";0.228415588896443;89.4726123731173;4748.38072037907;1711.59484712317;4.88213011360609
"G390";0.430641952382604;152.650609740991;7397.17379747349;1675.22810095217;9.93007352753911
"G391";0.603112368218862;218.295485451501;8460.39621662895;1650.14204805334;13.9261613258179
"G392";0.784779034885529;389.545485451501;13343.1665542112;1655.55871472;17.2594946591512
"G393";0.986445701552195;401.212152118168;14022.9542478528;1639.30871472;23.0928279924846
"G394";0.330588368799577;157.909989878481;5238.12562238673;1641.04230836436;7.50267488123994
"G395";0.0880931977226495;-49.3646364940736;2252.88713625994;1713.38056344574;1.75599424860528
"G396";0.25209319772265;101.635363505927;4898.25231743922;1736.13056344574;5.75599424860527
"G397";1.05811236821886;466.212152118168;15795.1349060431;1631.18371472;24.7594946591512
"G398";1.21311236821886;563.712152118168;20020.1395539686;1582.11038138667;28.0928279924845
"G399";0.688112368218862;311.628818784835;8229.90266909745;1606.90204805333;16.4261613258179
"G400";0.324765163725968;143.531936896584;6224.42779270698;1639.39335227128;7.31218846956178
"G401";1.31676516372597;606.531936896584;22295.7587508004;1524.45135227128;30.1121884695617
"G402";1.46477903488553;638.712152118168;17922.996066871;1549.49538138667;34.7594946591512
"G403";2.12477903488553;895.128818784834;30607.1573688831;1476.31371472;49.7594946591512
"G404";0.944779034885529;384.545485451501;14288.8553002183;1639.30871472;22.2594946591512
"G405";0.594779034885528;227.545485451501;6950.95090292998;1639.30871472;14.0928279924846
"G406";2.2614457015522;897.045485451501;31678.0550291459;1514.77538138667;54.7594946591513
"G407";2.25477903488553;925.378818784835;32860.5553881296;1499.13371472;54.7594946591512
"G408";1.00477903488553;457.045485451501;16517.4573226846;1623.05871472;23.0928279924846
"G409";0.844779034885529;421.628818784835;13806.5708426119;1623.05871472;18.9261613258179
"G410";0.674415588896443;314.472612373117;9403.81586612255;1633.59484712317;15.8821301136061
"G411";1.08311236821886;391.628818784835;15463.6100036224;1650.14204805333;24.7594946591512
"G412";0.924779034885529;377.878818784835;14443.9463532579;1606.48538138667;21.4261613258179
"G413";0.390765163725968;137.531936896584;5292.17127134022;1658.89335227128;9.11218846956175
"G414";0.771376486002672;344.273801577678;10709.148671569;1618.87835188208;17.6667929333577
"G415";0.489779034885528;129.962152118168;6049.63274624148;1650.14204805334;11.4261613258179
"G416";1.54144570155219;639.545485451501;23815.0605814846;1598.77704805333;36.4261613258179
"G417";1.1864457015522;479.962152118168;17152.2137490562;1579.40204805333;28.0928279924845
"G418";0.779779034885528;374.962152118168;13275.9303934991;1590.23538138667;17.2594946591512
"G419";0.626445701552195;263.295485451501;8973.22087034917;1647.43371472;13.9261613258179
"G420";0.818112368218862;281.212152118168;11386.1392917419;1639.30871472;18.9261613258179
"G421";0.580515178057712;248.107428711868;9031.85478124199;1664.49995906606;13.2632294260221
"G422";0.308282796894355;149.871076075362;9677.69720783432;1641.84850898818;5.99867520236613
"G423";0.989779034885529;393.712152118168;14765.2436795104;1623.05871472;23.0928279924846
"G424";0.853112368218862;356.628818784835;15540.219502215;1655.55871472;19.7594946591512
"G425";2.46977903488553;1017.87881878483;35972.5696475415;1438.80371472;59.7594946591512
"G426";0.345532088276898;101.636616947807;5681.36906378606;1651.51268423504;8.04877246229223
"G427";1.90441558889644;743.472612373117;29462.9665804364;1605.65084712317;44.8821301136061
"G428";0.0464457015521961;-12.954514548499;2754.649041386;1663.68371472;0.759494659151215
"G429";2.56811236821887;1009.5454854515;33302.9112856487;1441.14538138667;63.0928279924846
"G430";2.99311236821886;1249.96215211817;43712.3449680056;1271.69204805334;72.2594946591513
"G431";1.20477903488553;515.378818784835;16901.5370552106;1639.30871472;28.0928279924845
"G432";1.19477903488553;381.628818784835;14700.9136338328;1623.05871472;28.0928279924845
"G433";3.34311236821886;1359.5454854515;51847.3739404896;1164.55204805333;81.4261613258179
"G434";2.8664457015522;1009.12881878483;32302.1067961507;1474.38538138667;69.7594946591513
"G435";2.00477903488553;839.545485451501;30655.2111786827;1526.20871472;48.0928279924846
"G436";1.61811236821886;693.712152118168;24046.7789167545;1550.69871472;38.0928279924846
"G437";1.0964457015522;400.378818784835;13931.5347053861;1631.18371472;26.4261613258179
"G438";1.1264457015522;479.295485451501;15420.427263629;1587.73538138667;26.5928279924845
"G439";1.24977903488553;475.962152118168;14324.3520644642;1604.14704805333;29.7594946591512
"G440";1.56144570155219;437.045485451501;14719.6480308399;1619.54038138667;38.0928279924846
"G441";1.05301517805771;491.607428711868;16293.7019224709;1566.51495906606;24.5132294260221
"G442";0.33009319772265;58.1353635059263;3216.25180087999;1690.63056344574;7.75599424860527
"G443";0.693376486002672;185.573801577678;6107.60419343941;1628.62835188208;16.6667929333577
"G444";0.252854495653301;-35.537714028916;2283.10534446171;1662.73249396281;6.10684108739417
"G445";0.178112368218863;12.4621521181678;4206.71644478257;1696.18371472;3.9261613258179
"G446";1.91977903488553;731.212152118168;27288.5246457531;1565.90704805333;46.4261613258179
"G447";1.09311236821886;443.295485451502;14599.239925379;1607.33538138667;24.7594946591512
"G448";1.74276516372597;516.531936896584;12782.6624495644;1612.70935227128;42.1121884695618
"G449";0.758112368218862;370.378818784835;12051.5227321743;1623.05871472;17.2594946591512
"G450";1.10609319772265;347.635363505926;12370.0530251499;1615.88056344574;26.7559942486053
"G451";2.32977903488553;879.128818784834;28393.3520913833;1499.91371472;56.4261613258179
"G452";0.998112368218862;402.462152118168;11230.7674816853;1590.23538138667;23.9261613258179
"G453";0.99609319772265;317.135363505926;10646.5446833199;1612.63056344574;23.7559942486053
"G454";3.0314457015522;1058.71215211817;36431.6119159536;1411.42204805333;74.7594946591512
"G455";2.29811236821886;866.795485451501;27690.6750810476;1505.79371472;56.4261613258179
"G456";0.944779034885529;354.545485451502;15842.4249998973;1655.55871472;22.2594946591512
"G457";3.74811236821886;1562.0454854515;56866.6673647852;1120.59871472;91.4261613258179
"G458";2.89811236821887;1125.37881878484;41100.5600074955;1354.07204805333;69.7594946591513
"G459";1.6914457015522;672.878818784835;23519.466116836;1565.90704805333;39.7594946591513
"G460";0.618765163725968;199.031936896584;9927.6229386282;1639.39335227128;14.1121884695617
"G461";2.3114457015522;976.212152118168;33944.6167660798;1473.24871472;54.7594946591512
"G462";2.52977903488553;1035.37881878483;34726.1568178333;1451.38204805334;61.4261613258179
"G463";1.90311236821886;813.712152118168;31414.1010944965;1512.87538138667;44.7594946591513
"G464";1.2014457015522;534.545485451501;18834.967644263;1639.30871472;28.0928279924846
"G465";2.23977903488553;914.545485451501;36813.2414198;1424.82704805334;53.0928279924846
"G466";1.26977903488553;512.462152118168;17115.0486917891;1632.04038138667;29.7594946591512
"G467";2.20811236821886;898.712152118168;30741.1111651566;1494.58871472;53.0928279924846
"G468";3.0414457015522;1078.71215211817;35282.4053997341;1466.23204805334;74.7594946591513
"G469";0.554307388449721;215.687458409874;6504.13202258142;1632.27217716306;12.8536562402329
"G470";1.24311236821886;519.128818784835;19053.0636163005;1639.30871472;29.7594946591512
"G471";3.3764457015522;1307.87881878483;41613.5785896775;1384.62204805333;83.0928279924846
"G472";0.810765163725968;302.531936896584;8567.97598815572;1611.44935227128;19.1121884695617
"G473";3.0164457015522;1249.75381878483;43393.7704068212;1296.56038138667;73.9261613258179
